Layer,Name,GEOID,Population,UNS_2019-2023,MCD_2019-2023,CZM_2020-2024,EVR_2018,EKW_2024,RBU_2019-2023,LNG_2022,CAN_2022,DIS_2019-2023,HTJ_2019-2023
(Indicator name),,,,"Uninsured rate (% of residents), 2019-2023","Medicaid coverage (% of residents), 2019-2023","Major crime (crimes), 2020-2024","Eviction rate (% of renter-occupied households), 2018","Walkability Index, 2024","Rent-burdened (% of renter-occupied housing units), 2019-2023","Chronic obstructive pulmonary disease (COPD) (% of adults), 2022","Have ever had cancer (% of adults), 2022","Disability, from American Community Survey (% of residents), 2019-2023","Crowded housing (% of occupied housing units), 2019-2023"
(Definition),,,,"Percent of residents without health insurance (at the time of the survey).","Percent of residents covered by Medicaid, a state-administered health insurance program for residents meeting certain income limits and other eligibility standards that vary by state.","The most serious offenses, also known as index crimes. Includes homicide, criminal sexual assault, robbery, aggravated assault, aggravated battery, burglary, larceny, vehicle theft, and arson.","Percentage of renter-occupied housing units with an eviction over the past year. An eviction happens when a landlord expels people from property he or she owns. Evictions are landlord-initiated involuntary moves that happen to renters. This is based on available eviction records and estimates for missing data, and does not include voluntary move-outs or evictions that take place outside of the legal system. A high eviction rate could be based on a high number of evictions, a very low number of renter-occupied units, or both.","A ranking of an area's walkability, based on intersection density, proximity to transit, diversity of businesses, and density of housing. Values range from 1 to 20 with 20 being most walkable","Households spending more than 30% of income on rent are considered rent-burdened. Rent costs do not include utilities, insurance, or building fees.","Percent of resident adults aged 18 and older who report ever having been told by a doctor, nurse, or other health professional that they have chronic obstructive pulmonary disease (COPD), emphysema, or chronic bronchitis. Data for counties and states are age-adjusted. Data for zips, tracts and smaller layers are raw.","Percent of resident adults aged 18 and older who report ever having been told by a doctor, nurse, or other health professional that they have cancer (other than skin cancer). Data for counties and states are age-adjusted. Data for zips, tracts and smaller layers are raw.","Percent of residents with a disability, defined as one or more sensory disabilities or difficulties with everyday tasks, reported by American Community Survey.","Percent of occupied housing units with more than one occupant per room (e.g. three occupants in a one-bedroom apartment)."
(Citation),,,,"American Community Survey (Tables B27001/C27001)","American Community Survey (ACS) (Tables S2704, S2701, and B27010)","Crime data portal","The Eviction Lab at Princeton University (All yearly data), Cook County Sheriff's Office of Research (Monthly data in Chicago only)","Agency for Toxic Substances and Disease Registry - Environmental Justice Index","American Community Survey (Table B25070)","PLACES (Sub-county data (zip codes, tracts)), Behavioral Risk Factor Surveillance System (BRFSS) (County and state level data)","PLACES (Sub-county data (zip codes, tracts)), Behavioral Risk Factor Surveillance System (BRFSS) (County and state level data)","American Community Survey (Table S1810)","American Community Survey (Table B25014)"
---,---,---,---,---,---,---,---,---,---,---,---,---,---
Census tract,Tract 6405,17031640500,3896,5.213839500240269,11.244593945218645,45.0,0.25,13.92,40.10152284263959,6.4,7.2,8.481499279192697,3.308823529411765
Census tract,Tract 6406,17031640600,4063,6.017779803966264,17.164349213585595,97.6,1.3,14.72,35.51554828150573,5.4,6.6,7.499430134488261,0.6090808416389812
Census tract,Tract 6407,17031640700,3298,12.240601503759398,18.97744360902256,40.8,0.42,14.58,50.0,4.8,5.9,7.969924812030076,6.867356538099719
Census tract,Tract 6408,17031640800,1799,6.799450549450549,28.846153846153843,40.2,2.88,12.75,68.29268292682927,4.9,4.7,12.225274725274724,2.6936026936026933
Census tract,Tract 6501,17031650100,4765,21.182266009852217,16.02158104621159,72.4,0.89,14.08,80.27210884353741,3.9,4.3,10.20408163265306,10.191082802547772
Census tract,Tract 6502,17031650200,7251,10.84765856550089,23.8737403675163,87.0,0.35,13.42,52.04460966542751,5.1,4.6,6.283343212803794,0.0
Census tract,Tract 6503.01,17031650301,5829,14.814105021080874,25.56535070908394,83.8,0.65,15.21,63.28358208955224,5.2,4.6,12.4952088922959,9.445460085313831
Census tract,Tract 6503.02,17031650302,4522,16.563843709104507,44.30734716769489,90.8,0.34,13.25,26.923076923076923,5.4,4.4,4.580295382314451,19.640062597809077
Census tract,Tract 6504,17031650400,6894,19.92026199629788,33.0485547486829,88.0,0.87,13.33,63.46153846153846,5.7,4.0,8.344012530257725,14.476075105996369
Census tract,Tract 6505,17031650500,4401,6.722897544033739,26.668320516000993,290.8,0.96,14.33,53.95348837209303,5.8,4.9,12.031753907219052,3.232062055591468
Census tract,Tract 6603.01,17031660301,1850,8.865435356200528,51.60949868073879,68.8,0.83,15.5,86.61087866108787,7.4,3.7,2.9023746701846966,10.59190031152648
Census tract,Tract 6603.02,17031660302,5549,17.572335920959777,29.710656316160904,119.6,0.91,13.25,57.36961451247166,5.5,3.6,14.796518466243237,3.1636863823933976
Census tract,Tract 6604,17031660400,5692,22.679069767441863,24.130232558139536,123.6,1.17,11.83,62.46753246753247,5.6,3.8,6.4,1.7094017094017095
Census tract,Tract 6605,17031660500,5013,27.85125551082998,27.27621238259536,134.2,0.14,11.67,56.780923994038744,5.5,4.1,13.6860264519839,15.288713910761151
Census tract,Tract 6606,17031660600,6404,17.047515415306496,46.5904969169387,288.4,2.24,12.97,59.42426319396847,6.6,3.5,12.640551323902791,2.9707714422616194
Census tract,Tract 6607,17031660700,2076,10.718424101969871,44.09038238702202,85.0,1.67,15.33,61.1336032388664,9.5,4.3,11.935110081112398,5.901639344262295
Census tract,Tract 6608,17031660800,6114,9.913649950182664,49.71770176021255,222.0,2.08,12.37,66.85633001422475,6.0,3.9,19.578213218199934,6.7842605156037985
Census tract,Tract 6609,17031660900,4446,22.521166509877705,35.4656632173095,314.0,1.36,14.22,52.25118483412322,7.8,4.0,13.283160865475072,11.55500921942225
Census tract,Tract 6610,17031661000,5756,14.178957718780726,33.80530973451327,219.6,1.94,14.6,65.28662420382165,8.0,4.5,20.47197640117994,2.8543783260764393
Census tract,Tract 6611,17031661100,6633,18.498957609451008,23.37734537873523,110.2,0.18,13.23,78.54545454545455,5.6,4.1,10.034746351633078,7.781124497991968
Census tract,Tract 6701,17031670100,1349,27.33612273361227,40.93444909344491,65.6,0.82,12.83,55.34591194968554,14.2,4.2,17.01534170153417,0.0
Census tract,Tract 6702,17031670200,1325,13.646702047005308,66.41394996209249,112.4,2.49,14.0,17.042606516290725,8.4,4.0,7.733131159969673,2.066115702479339
Census tract,Tract 6703,17031670300,1287,16.2654996353027,43.83661560904449,63.2,1.32,15.33,64.96815286624204,10.5,4.4,19.11013858497447,0.0
Census tract,Tract 6704,17031670400,1585,13.328822733423545,42.5575101488498,94.0,2.58,11.67,82.93963254593176,10.0,5.0,12.449255751014883,2.843601895734597
Census tract,Tract 6705,17031670500,1148,14.95327102803738,53.525913338997455,62.6,2.03,13.67,80.45977011494253,8.0,4.2,22.939677145284623,2.518891687657431
Census tract,Tract 6706,17031670600,1339,38.82532418001526,31.960335621662857,55.8,3.1,11.67,40.298507462686565,9.4,4.3,12.280701754385964,3.421052631578948
Census tract,Tract 6707,17031670700,1252,20.063694267515924,59.23566878980891,91.0,2.36,14.92,100.0,12.9,4.4,19.21443736730361,0.0
Census tract,Tract 6708,17031670800,1477,22.21231043710972,39.696699375557536,92.4,3.11,13.75,71.42857142857143,9.0,4.3,24.08563782337199,4.739336492890995
Census tract,Tract 6709,17031670900,1172,20.63063063063063,42.52252252252252,66.4,1.81,12.58,44.74885844748858,7.2,4.4,12.072072072072071,3.071017274472169
Census tract,Tract 6711,17031671100,994,23.094170403587444,52.578475336322875,64.4,1.81,13.5,77.44360902255639,11.9,4.2,29.596412556053817,0.0
Census tract,Tract 6712,17031671200,980,17.639257294429708,51.06100795755968,94.6,1.72,13.92,59.32203389830508,11.3,3.8,13.527851458885944,10.833333333333334
Census tract,Tract 6713,17031671300,2048,15.222623345367028,42.23826714801445,102.0,1.39,12.39,43.197278911564624,10.4,4.5,23.766546329723223,0.0
Census tract,Tract 6714,17031671400,1558,22.40691489361702,39.76063829787234,89.8,3.14,12.58,63.793103448275865,11.6,4.8,12.23404255319149,0.0
Census tract,Tract 6715,17031671500,2716,10.942622950819672,37.78688524590165,140.2,1.1,14.83,67.58893280632411,8.6,4.5,22.78688524590164,5.423728813559322
Census tract,Tract 6716,17031671600,1804,14.853195164075997,44.90500863557859,208.4,2.13,13.17,74.08256880733946,10.2,5.1,19.40126655152562,0.0
Census tract,Tract 6718,17031671800,1142,19.148936170212767,48.3633387888707,83.4,0.0,12.0,41.30434782608695,8.9,4.6,10.72013093289689,4.878048780487805
Census tract,Tract 6719,17031671900,1122,12.242990654205608,50.373831775700936,103.8,1.1899999999999997,13.33,77.40112994350282,7.6,5.2,25.607476635514026,0.0
Census tract,Tract 6720,17031672000,3397,16.16393442622951,43.40983606557377,158.0,0.72,13.21,65.18987341772153,8.2,5.1,14.885245901639344,4.990583804143126
Census tract,Tract 6805,17031680500,1307,10.977337110481583,54.95750708215298,106.0,3.4,12.33,35.01483679525222,8.3,4.2,25.0,0.0
Census tract,Tract 6806,17031680600,1165,3.5140562248995986,66.16465863453816,100.4,2.77,11.5,41.76829268292683,6.4,4.1,18.373493975903617,0.0
Census tract,Tract 6809,17031680900,3573,24.200913242009133,50.07610350076104,332.2,1.33,12.58,47.683284457478,11.1,5.1,28.88888888888889,0.0
Census tract,Tract 6810,17031681000,2573,4.529480671612651,59.039437719640766,178.6,2.32,12.46,53.452685421994886,13.6,4.7,25.029285435376806,1.8198362147406733
Census tract,Tract 6811,17031681100,2873,4.703087885985748,38.764845605700714,222.2,3.6000000000000005,12.63,80.39647577092511,9.9,4.4,17.292161520190025,0.1138952164009111
Census tract,Tract 6812,17031681200,2353,8.845577211394302,58.02098950524738,168.0,2.54,13.67,64.8876404494382,11.4,4.1,37.58120939530235,1.7543859649122806
Census tract,Tract 6813,17031681300,2182,10.508796956728483,58.77318116975749,180.6,2.44,12.28,65.78212290502793,13.1,4.5,26.533523537803138,0.0
Census tract,Tract 6814,17031681400,2474,20.098576122672508,38.93756845564075,179.2,3.6032741660359346,12.81,45.64564564564565,7.6,5.0,25.68455640744797,0.0
Census tract,Tract 6903,17031690300,2302,19.11392405063291,42.65822784810126,179.6,1.34,13.23,40.5103668261563,7.1,5.6,18.924050632911392,3.076923076923077
Census tract,Tract 6904,17031690400,3363,8.291614518147684,49.62453066332916,284.0,2.5,13.12,60.84396467124632,6.8,4.6,18.742177722152693,1.8217306441119063
Census tract,Tract 6905,17031690500,992,8.79801734820322,52.78810408921933,80.0,2.02,13.83,42.06896551724138,7.0,4.2,15.861214374225527,0.0
Census tract,Tract 6909,17031690900,4250,9.04651760472886,39.86121819583654,250.6,2.57,11.6,65.60247167868177,8.2,4.7,27.44795682343871,1.5426997245179064
Census tract,Tract 6910,17031691000,2668,3.5000000000000004,37.79166666666667,225.8,2.33,11.17,57.79661016949152,5.9,5.9,15.333333333333332,3.734439834024896
Census tract,Tract 6911,17031691100,2980,9.568775574441297,51.99874095058231,261.8,2.23,13.38,22.90950744558992,7.4,4.4,25.52722694365754,8.816120906801007
Census tract,Tract 6912,17031691200,2277,3.813769192669638,56.61218424962853,232.4,1.77,14.17,63.49514563106796,9.3,4.5,19.811788013868252,0.0
Census tract,Tract 6913,17031691300,2374,8.1947261663286,37.11967545638945,141.6,1.77,13.42,56.513761467889914,8.6,5.5,25.192697768762677,8.658420551855375
Census tract,Tract 6914,17031691400,3411,4.260651629072681,65.77157178660939,261.0,2.36,13.07,64.69135802469135,9.6,5.0,25.5281059792338,0.0
Census tract,Tract 6915,17031691500,1806,10.590858416945371,54.84949832775919,172.2,3.2,12.61,62.00873362445415,12.3,4.6,20.45707915273133,0.0
Census tract,Tract 7001,17031700100,3326,14.684210526315788,30.36842105263158,140.2,1.7,14.5,87.91208791208791,6.1,4.3,8.5,4.039408866995074
Census tract,Tract 7002,17031700200,6554,19.496673416256872,33.4249349146659,87.2,2.13,13.58,69.36416184971098,5.5,4.4,7.506508533410472,10.89845826687932
Census tract,Tract 7003.01,17031700301,5762,10.308428170872505,22.49711364011216,89.6,0.0,14.28,62.01550387596899,5.5,4.7,12.23816592445984,5.908096280087528
Census tract,Tract 7003.02,17031700302,5662,10.66477070742979,23.711340206185564,71.4,0.94,14.12,77.17842323651453,6.3,6.0,12.442232492001422,1.0532150776053215
Census tract,Tract 7004.01,17031700401,5822,11.402132998745294,23.22772898368883,116.2,0.63,14.92,56.083086053412465,6.1,4.5,7.496863237139273,2.2548505506030416
Census tract,Tract 7004.02,17031700402,4082,6.718795250506806,24.616275702287865,73.8,1.07,14.89,54.166666666666664,5.1,4.7,11.265566174341153,2.3769100169779285
Census tract,Tract 7005.01,17031700501,6912,4.5499342969776615,26.231931668856767,219.2,1.4999999999999998,13.75,61.25211505922166,8.3,5.6,24.030880420499344,0.0
Census tract,Tract 7005.02,17031700502,2978,15.296662546353524,16.19283065512979,61.0,2.78,11.75,87.83068783068782,6.9,6.2,11.402966625463536,4.436557231588288
Census tract,Tract 7101,17031710100,1015,1.5,49.125,91.8,1.81,13.0,24.926686217008797,10.6,4.7,28.499999999999996,2.2267206477732793
Census tract,Tract 7102,17031710200,4635,10.308521057786484,47.74730656219393,270.2,3.95,12.17,49.794238683127574,11.1,4.7,26.56709108716944,0.0
Census tract,Tract 7103,17031710300,1424,12.22222222222222,21.88034188034188,95.4,3.87,16.83,31.528662420382165,7.6,4.7,27.43589743589744,0.0
Census tract,Tract 7104,17031710400,5424,3.677277716794731,43.39553604098061,255.6,1.68,12.39,63.21961620469083,8.2,5.4,21.752652762532016,3.4722222222222223
Census tract,Tract 7105,17031710500,4036,11.270983213429256,44.25792699173994,264.0,3.07,12.54,68.85069817400644,8.4,5.2,21.502797761790568,0.517799352750809
Census tract,Tract 7106,17031710600,1706,16.75915649278579,37.34739178690344,91.4,4.34,11.25,46.07142857142857,9.8,4.4,19.81132075471698,0.0
Census tract,Tract 7107,17031710700,3420,8.648339060710194,42.439862542955325,183.2,2.5,13.58,38.07390817469205,9.2,5.4,15.864833906071018,3.808812546676625
Census tract,Tract 7108,17031710800,4804,6.576156130674586,49.23631735256682,312.4,1.55,14.22,47.136563876651984,10.3,5.5,19.00721255833687,1.5367727771679474
Census tract,Tract 7109,17031710900,1942,4.838709677419355,58.301707779886144,190.8,1.17,14.5,46.93877551020408,8.5,4.6,16.698292220113853,7.712418300653595
Census tract,Tract 7110,17031711000,3058,10.10715320011584,45.78627280625543,179.4,4.05,12.22,43.25396825396825,8.7,5.1,17.752678830002896,12.0
Census tract,Tract 7111,17031711100,2499,9.51107715813598,30.32849503437739,151.2,2.95,12.83,48.08612440191388,7.7,5.5,16.233766233766232,12.054001928640307
Census tract,Tract 7112,17031711200,4687,7.306411323896753,33.326394671107415,152.4,2.03,13.46,57.3469387755102,8.9,6.2,20.691090757701915,0.0
Census tract,Tract 7113,17031711300,1462,13.788819875776396,25.403726708074537,67.4,0.28,13.25,28.267477203647417,8.4,5.5,15.15527950310559,3.1976744186046515
Census tract,Tract 7114,17031711400,2394,9.174990751017388,44.210136884942656,144.4,3.41,14.0,65.94427244582043,7.4,5.2,13.20754716981132,1.1389521640091116
Census tract,Tract 7115,17031711500,2372,0.8495145631067961,46.8042071197411,90.8,0.0,11.0,78.94736842105263,8.6,5.3,24.7168284789644,2.078239608801956
Census tract,Tract 7201,17031720100,3344,1.9525382997897265,15.079603484529889,108.0,0.0,14.5,0.0,5.2,8.6,8.71132472213878,0.0
Census tract,Tract 7202,17031720200,4131,1.6101898582071617,13.338139870223504,101.0,1.9,14.89,19.063545150501675,5.0,7.2,13.62653208363374,2.779573367808662
Census tract,Tract 7203,17031720300,3637,3.5527082119976705,4.1642399534071055,56.2,0.0,14.29,30.434782608695656,4.2,8.7,13.424577751892835,0.0
Census tract,Tract 7204,17031720400,1961,3.5422343324250685,6.430517711171663,32.4,0.0,14.83,75.75757575757575,5.3,7.8,6.267029972752043,0.0
Census tract,Tract 7205,17031720500,2086,1.7478813559322033,3.4427966101694913,32.4,,16.08,41.07142857142857,4.4,8.8,8.103813559322035,0.5509641873278237
Census tract,Tract 7206,17031720600,1691,0.2072538860103626,8.860103626943005,22.4,0.0,16.42,25.925925925925924,4.7,9.4,9.170984455958548,0.0
Census tract,Tract 7207,17031720700,3073,4.510524557300368,13.732041430003342,56.6,0.16,11.83,61.552680221811464,5.8,6.6,16.43835616438356,0.0
Census tract,Tract 7301,17031730100,2462,1.3519049569848425,30.479311757476445,81.0,0.0,11.33,61.33333333333333,6.7,5.5,30.35641130684146,0.0
Census tract,Tract 7302.01,17031730201,5627,8.203198494825964,32.07902163687677,310.6,1.42,11.83,47.033158813263526,6.9,5.4,9.049858889934148,0.423728813559322
Census tract,Tract 7302.02,17031730202,2893,5.873821609862219,36.004350978970265,110.6,1.78,12.17,54.90196078431373,5.8,6.0,14.140681653372008,0.0
Census tract,Tract 7303,17031730300,1046,8.985200845665963,29.59830866807611,30.8,2.99,15.5,70.23809523809523,7.4,5.3,21.14164904862579,3.1073446327683616
Census tract,Tract 7304,17031730400,3386,9.072111656758851,27.29387438614629,210.8,1.37,14.42,42.14659685863874,7.7,6.1,21.271646420263636,1.2903225806451613
Census tract,Tract 7305,17031730500,4220,9.80489009632008,19.412200543344035,189.0,1.91,12.92,70.16129032258065,6.7,5.7,17.16473203260064,0.0
Census tract,Tract 7306,17031730600,3254,3.160270880361174,29.853273137697517,157.2,1.06,12.11,18.928571428571427,5.4,6.2,14.983069977426636,0.0
Census tract,Tract 7307,17031730700,2281,7.079231129864041,29.535864978902953,99.4,0.83,14.67,66.66666666666666,7.7,5.0,16.36193155180497,0.9043927648578812
Census tract,Tract 7401,17031740100,3234,0.7874015748031495,5.869720830350752,34.8,1.37,15.42,37.640449438202246,6.2,7.5,15.282748747315678,1.6894609814963797
Census tract,Tract 7402,17031740200,5830,2.352183019171903,7.072659900112777,30.6,0.0,13.83,26.53061224489796,6.2,8.4,11.245368132753343,3.2227930873423634
Census tract,Tract 7403,17031740300,4869,2.3405500292568755,7.119173005656329,21.2,1.09,14.07,55.3072625698324,3.7,8.2,10.122878876535983,0.0
Census tract,Tract 7404,17031740400,4695,6.463276836158192,13.581920903954805,47.0,1.99,13.33,41.27272727272727,5.3,7.2,8.971751412429379,1.263823064770932
Census tract,Tract 7501,17031750100,3736,7.735294117647058,29.235294117647054,122.2,1.5,12.79,78.96174863387978,6.5,6.1,15.764705882352942,1.3470173187940988
Census tract,Tract 7502,17031750200,3024,1.3003095975232195,18.761609907120743,57.8,2.69,14.08,59.056603773584904,6.6,7.4,7.956656346749226,0.0
Census tract,Tract 7503,17031750300,2470,2.6254826254826256,7.760617760617761,21.4,1.14,15.28,36.271186440677965,3.5,8.4,8.455598455598455,0.0
Census tract,Tract 7504,17031750400,2909,1.613965744400527,13.142292490118576,69.4,0.0,15.28,16.363636363636363,5.1,7.7,9.090909090909092,0.0
Census tract,Tract 7505,17031750500,5618,6.359300476947535,28.497615262321148,277.4,0.54,14.08,58.7515299877601,7.9,7.7,18.839427662957075,0.0
Census tract,Tract 7506,17031750600,3420,10.10989010989011,40.7967032967033,168.0,1.42,13.54,63.34310850439883,8.9,5.8,9.478021978021978,4.457050243111831
Census tract,Tract 7608.01,17031760801,4403,13.972824984790105,25.49178665585074,75.2,0.39,15.08,33.762223365928975,3.8,5.2,7.077671871831272,8.88129803586678
Census tract,Tract 7608.02,17031760802,2374,8.110516934046345,10.6951871657754,22.8,0.0,13.33,51.11111111111111,7.4,10.9,13.636363636363637,2.309666381522669
Census tract,Tract 7608.03,17031760803,6394,20.262435154104363,20.201403722917306,62.6,0.36036457618015594,14.04,41.732763880414886,5.7,6.5,3.967043027158987,1.2391158740790356
Census tract,Tract 7705,17031770500,4632,31.652661064425768,42.88048552754435,0.4,1.54,13.12,31.309904153354633,6.5,3.8,12.23155929038282,17.39879414298019
Census tract,Tract 7706.02,17031770602,4762,21.43318269851517,18.485044114482463,2.2,0.44,12.51,20.159151193633953,7.0,6.7,12.674843985366904,13.562621674237509
Census tract,Tract 7707,17031770700,2537,12.311557788944723,12.227805695142376,85.4,0.17,15.29,21.104294478527606,7.4,8.8,9.840871021775545,5.052264808362369
Census tract,Tract 7708,17031770800,5661,7.2049481778669335,32.53092611166834,0.4,0.74,14.75,71.18927973199331,5.7,6.8,6.569709127382146,17.482517482517483
Census tract,Tract 7709.01,17031770901,5245,7.280279842588544,8.482728465238305,1.0,1.2499989712765514,14.89,40.05235602094241,7.1,9.2,13.839090511587232,2.5826446280991737
Census tract,Tract 7709.02,17031770902,3732,10.354646647683149,30.49443437742687,1.0,0.83,15.67,48.249027237354085,6.2,9.3,10.069893864871862,2.970922882427307
Census tract,Tract 8104,17031810400,5409,2.178496134926212,5.850316233309909,29.6,0.0,15.21,65.89147286821705,6.0,9.6,8.081517919887562,1.0115606936416186
Census tract,Tract 8105.01,17031810501,5293,5.933576346699068,10.004050222762253,10.6,0.34,14.93,33.80281690140845,6.8,10.5,7.513163223977319,3.9354187689202824
Census tract,Tract 8105.02,17031810502,5355,9.131049099258211,26.174496644295303,0.4,0.42,16.6,33.43419062027231,7.5,9.4,7.453196750264925,4.414587332053743
Census tract,Tract 8106,17031810600,4949,6.824802330420308,17.06200582605077,1.6,0.37000000000000005,16.22,46.650998824911866,6.2,7.9,9.696213066999585,8.079186730872125
Census tract,Tract 8233.04,17031823304,5872,8.156404812455769,19.798301486199577,4.6,0.94,14.67,50.15321756894791,6.8,7.0,16.54281670205237,3.268482490272374
Census tract,Tract 8305,17031830500,4410,16.554145287604644,26.43802322441264,124.4,0.82,13.33,41.72185430463576,5.3,4.1,14.015662975965434,13.427561837455832
Census tract,Tract 8306,17031830600,4935,19.674211973767715,18.806854241590862,114.4,0.94,14.75,43.33132166566083,4.4,4.3,11.106409985191451,6.734317343173432
Census tract,Tract 8307,17031830700,4006,13.2568359375,31.54296875,356.2,0.68,16.46,41.9973544973545,5.3,4.7,11.42578125,4.541154210028382
Census tract,Tract 8308,17031830800,2405,2.597921662669864,9.152677857713828,66.0,0.19,16.94,34.609720176730484,2.3,3.7,10.111910471622702,0.505369551484523
Census tract,Tract 8309,17031830900,3076,2.501713502398903,8.498971898560658,250.0,0.15,17.11,23.70820668693009,3.0,4.4,6.477039067854696,1.7517136329017515
Census tract,Tract 8310,17031831000,2633,0.4830917874396135,6.368028107158542,84.6,,17.75,26.96629213483146,1.9,4.1,6.675450153711024,1.7040358744394617
Census tract,Tract 8311,17031831100,6697,19.15641476274165,15.436438195664907,366.4,0.54,14.29,37.964148527528806,3.9,4.4,10.63268892794376,2.4866785079928952
Census tract,Tract 8312,17031831200,4832,16.34099205497101,29.91196048958557,123.8,0.46,13.89,52.07591933570581,5.1,4.1,7.687352372772171,3.888528839922229
Census tract,Tract 8313,17031831300,1251,23.60549717057397,39.6928051738076,150.0,2.13,15.17,58.174904942965775,10.1,4.2,19.24009700889248,11.948051948051948
Census tract,Tract 8314,17031831400,2820,19.79202772963605,41.59445407279029,211.6,1.37,14.92,56.137931034482754,11.1,5.7,13.830155979202774,8.112724167378309
Census tract,Tract 8315,17031831500,4421,15.75165277378557,29.318769761425695,210.8,1.11,15.5,59.179265658747305,5.3,5.1,13.135958608795631,6.415094339622642
Census tract,Tract 8316,17031831600,7745,5.576362879733667,26.772090442502428,149.0,1.61,14.89,62.70676691729323,5.9,5.9,16.340685254542933,1.9409937888198756
Census tract,Tract 8317,17031831700,2237,7.488151658767772,19.431279620853083,146.2,0.25,15.69,72.27074235807859,6.0,6.1,7.772511848341232,3.3639143730886847
Census tract,Tract 8318,17031831800,5868,9.648774022531478,31.610337972166995,108.6,0.65,14.58,33.75753516409913,4.7,5.6,9.277667329357191,8.101761252446185
Census tract,Tract 8319,17031831900,3040,1.8093249826026443,4.801670146137787,110.4,0.13,17.58,26.643990929705215,2.7,3.7,2.6443980514961725,0.0
Census tract,Tract 8320,17031832000,2062,0.6650544135429262,4.111245465538089,119.4,0.0,14.0,29.66101694915254,1.7,2.8,7.496977025392987,0.0
Census tract,Tract 8321,17031832100,3410,10.37940379403794,20.18970189701897,155.2,0.15,16.22,32.807137954701446,2.6,3.2,7.750677506775068,2.792413066385669
Census tract,Tract 8322,17031832200,3289,5.854873871068203,8.688881968234195,84.0,0.1,16.29,22.535211267605636,2.4,3.9,4.2977265649330425,0.9552238805970148
Census tract,Tract 8323,17031832300,2054,5.067410506741051,5.904230590423059,143.6,0.0,18.83,39.38584779706275,2.3,4.0,6.787540678754069,0.0
Census tract,Tract 8324,17031832400,3601,6.181318681318682,12.8021978021978,105.0,0.15,14.67,29.171396140749152,2.2,3.5,5.769230769230769,0.6152125279642058
Census tract,Tract 8325,17031832500,3334,1.9277845777233784,13.46389228886169,215.4,0.64,18.0,57.46666666666667,3.8,6.1,5.018359853121175,0.0
Census tract,Tract 8326,17031832600,4147,1.8365905344949376,2.18978102189781,180.0,0.13,17.06,22.150882825040128,2.9,4.5,3.2728985165999527,1.4994232987312572
Census tract,Tract 8329,17031832900,1995,6.718597857838364,10.223953261927946,75.4,0.38,15.58,59.71659919028341,4.0,4.2,12.950340798442063,3.0534351145038165
Census tract,Tract 8330,17031833000,5637,1.081947505509918,8.53536365457824,817.6,0.31,18.75,31.369798971482,2.0,3.5,11.120016028851934,6.062647356012126
Census tract,Tract 8331,17031833100,9493,3.540323492817555,3.585567243524488,403.0,0.52,18.56,21.478565179352582,2.4,3.9,7.374731365230177,4.57540952739597
Census tract,Tract 8333,17031833300,2912,1.834862385321101,8.990825688073395,71.4,0.15,18.0,64.64516129032259,2.9,3.6,6.165137614678899,2.639751552795031
Census tract,Tract 8339,17031833900,2333,14.152772392400156,50.52345870492439,141.8,2.93,14.4,43.269230769230774,9.4,3.9,10.507948817371076,7.901554404145078
Census tract,Tract 8340,17031834000,3609,5.902578796561605,56.7621776504298,206.0,2.84,12.83,63.55769230769231,8.4,4.4,17.793696275071632,2.4154589371980677
Census tract,Tract 8342,17031834200,4693,6.610644257703082,26.405228758169937,405.4,2.58,14.79,50.56899004267426,6.4,5.1,13.352007469654527,3.4747292418772564
Census tract,Tract 8343,17031834300,6240,10.600255427841637,23.690932311621967,302.0,1.87,12.47,58.28295042321644,7.0,6.0,18.23116219667944,1.8669778296382729
Census tract,Tract 8344,17031834400,3765,6.181818181818182,18.90909090909091,206.0,1.36,12.94,47.36024844720497,5.1,4.6,15.951515151515151,1.7507723995880538
Census tract,Tract 8345,17031834500,1765,8.094645080946451,41.71855541718555,99.6,2.53,12.67,31.656184486373167,9.0,3.6,14.819427148194272,0.0
Census tract,Tract 8346,17031834600,2357,4.0398740818468,53.04302203567681,239.0,1.55,13.54,65.9969088098918,10.0,4.6,33.26337880377754,0.0
Census tract,Tract 8347,17031834700,1759,15.60379918588874,46.13297150610583,124.6,1.12,13.44,49.13151364764268,8.7,3.9,26.662143826322932,2.1604938271604937
Census tract,Tract 8348,17031834800,1753,24.123831775700936,38.31775700934579,129.2,1.4,14.17,39.81132075471698,9.6,5.0,33.820093457943926,2.9577464788732395
Census tract,Tract 8349,17031834900,1952,6.417112299465241,62.83422459893048,173.4,1.45,12.92,55.06912442396313,11.3,4.6,27.89661319073084,0.6779661016949152
Census tract,Tract 8350,17031835000,6398,21.10826939471441,42.40409207161125,228.4,1.68,13.0,52.16622458001768,8.2,3.8,20.11935208866155,0.9249743062692704
Census tract,Tract 8351,17031835100,5585,21.118568232662195,41.90156599552572,164.8,2.16,15.29,70.62043795620438,5.8,3.8,10.313199105145411,6.736111111111111
Census tract,Tract 8352,17031835200,2038,14.31777378815081,23.922800718132855,83.8,0.4600000000000001,16.17,26.46048109965636,4.5,5.9,12.836624775583482,9.117647058823527
Census tract,Tract 8355,17031835500,1584,5.801621958827199,60.07485963817841,145.4,0.59,14.67,59.11708253358925,14.1,5.8,23.892701185277605,1.5781922525107603
Census tract,Tract 8356,17031835600,898,2.411873840445269,35.80705009276438,107.2,0.55,14.08,53.53982300884957,14.6,5.0,50.64935064935064,0.0
